"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:06:26.9110413 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 0, Length: 4,096"
"1:06:26.9111221 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 4,096, Length: 4,096"
"1:06:26.9111564 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 8,192, Length: 4,096"
"1:06:26.9111694 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 12,288, Length: 4,096"
"1:06:26.9111814 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 16,384, Length: 4,096"
"1:06:26.9112153 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 20,480, Length: 4,096"
"1:06:26.9112359 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 24,576, Length: 4,096"
"1:06:26.9112519 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 28,672, Length: 4,096"
"1:06:26.9112635 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 32,768, Length: 4,096"
"1:06:26.9112930 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 36,864, Length: 4,096"
"1:06:26.9113050 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 40,960, Length: 4,096"
"1:06:26.9113162 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 45,056, Length: 4,096"
"1:06:26.9113274 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 49,152, Length: 4,096"
"1:06:26.9113390 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 53,248, Length: 4,096"
"1:06:26.9113501 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 57,344, Length: 4,096"
"1:06:26.9113617 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 61,440, Length: 4,096"
"1:06:26.9113729 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 65,536, Length: 4,096"
"1:06:26.9114394 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 69,632, Length: 4,096"
"1:06:26.9114523 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 73,728, Length: 4,096"
"1:06:26.9114639 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 77,824, Length: 4,096"
"1:06:26.9114751 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 81,920, Length: 4,096"
"1:06:26.9114867 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 86,016, Length: 4,096"
"1:06:26.9114978 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 90,112, Length: 4,096"
"1:06:26.9115273 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 94,208, Length: 4,096"
"1:06:26.9115398 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 98,304, Length: 4,096"
"1:06:26.9115514 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 102,400, Length: 4,096"
"1:06:26.9115639 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 106,496, Length: 4,096"
"1:06:26.9115759 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 110,592, Length: 4,096"
"1:06:26.9116437 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 114,688, Length: 4,096"
"1:06:26.9116567 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 118,784, Length: 4,096"
"1:06:26.9116683 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 122,880, Length: 4,096"
"1:06:26.9116799 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 126,976, Length: 4,096"
"1:06:26.9116910 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 131,072, Length: 4,096"
"1:06:26.9117236 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 135,168, Length: 4,096"
"1:06:26.9117357 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 139,264, Length: 4,096"
"1:06:26.9117473 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 143,360, Length: 4,096"
"1:06:26.9117584 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 147,456, Length: 4,096"
"1:06:26.9117700 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 151,552, Length: 4,096"
"1:06:26.9117816 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 155,648, Length: 4,096"
"1:06:26.9117923 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 159,744, Length: 4,096"
"1:06:26.9118044 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 163,840, Length: 4,096"
"1:06:26.9118155 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 167,936, Length: 4,096"
"1:06:26.9118271 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 172,032, Length: 4,096"
"1:06:26.9118387 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 176,128, Length: 4,096"
"1:06:26.9118499 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 180,224, Length: 4,096"
"1:06:26.9118615 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 184,320, Length: 4,096"
"1:06:26.9118727 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 188,416, Length: 4,096"
"1:06:26.9119052 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 192,512, Length: 4,096"
"1:06:26.9119289 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 196,608, Length: 4,096"
"1:06:26.9119664 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 200,704, Length: 4,096"
"1:06:26.9119775 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 204,800, Length: 4,096"
"1:06:26.9119873 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 208,896, Length: 4,096"
"1:06:26.9119976 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 212,992, Length: 4,096"
"1:06:26.9120074 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 217,088, Length: 4,096"
"1:06:26.9120177 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 221,184, Length: 4,096"
"1:06:26.9120280 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 225,280, Length: 4,096"
"1:06:26.9120378 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 229,376, Length: 4,096"
"1:06:26.9120476 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 233,472, Length: 4,096"
"1:06:26.9120574 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 237,568, Length: 4,096"
"1:06:26.9120672 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 241,664, Length: 4,096"
"1:06:26.9120770 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 245,760, Length: 4,096"
"1:06:26.9120869 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 249,856, Length: 4,096"
"1:06:26.9120967 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 253,952, Length: 4,096"
"1:06:26.9121069 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 258,048, Length: 4,096"
"1:06:26.9121177 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 262,144, Length: 4,096"
"1:06:26.9121449 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 266,240, Length: 4,096"
"1:06:26.9121556 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 270,336, Length: 4,096"
"1:06:26.9121658 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 274,432, Length: 4,096"
"1:06:26.9121757 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 278,528, Length: 4,096"
"1:06:26.9121859 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 282,624, Length: 4,096"
"1:06:26.9121957 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 286,720, Length: 4,096"
"1:06:26.9122051 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 290,816, Length: 4,096"
"1:06:26.9122154 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 294,912, Length: 4,096"
"1:06:26.9122252 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 299,008, Length: 4,096"
"1:06:26.9122350 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 303,104, Length: 4,096"
"1:06:26.9122448 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 307,200, Length: 4,096"
"1:06:26.9122546 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 311,296, Length: 4,096"
"1:06:26.9122645 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 315,392, Length: 4,096"
"1:06:26.9122747 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 319,488, Length: 4,096"
"1:06:26.9122845 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 323,584, Length: 4,096"
"1:06:26.9122953 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 327,680, Length: 4,096"
"1:06:26.9123220 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 331,776, Length: 4,096"
"1:06:26.9123332 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 335,872, Length: 4,096"
"1:06:26.9123653 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 339,968, Length: 4,096"
"1:06:26.9123765 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 344,064, Length: 4,096"
"1:06:26.9124952 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 348,160, Length: 4,096"
"1:06:26.9125148 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 352,256, Length: 4,096"
"1:06:26.9125269 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 356,352, Length: 4,096"
"1:06:26.9125376 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 360,448, Length: 4,096"
"1:06:26.9125483 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 364,544, Length: 4,096"
"1:06:26.9125590 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 368,640, Length: 4,096"
"1:06:26.9125697 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 372,736, Length: 4,096"
"1:06:26.9125800 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 376,832, Length: 4,096"
"1:06:26.9125907 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 380,928, Length: 4,096"
"1:06:26.9126009 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 385,024, Length: 4,096"
"1:06:26.9126116 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 389,120, Length: 4,096"
"1:06:26.9126219 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 393,216, Length: 4,096"
"1:06:26.9126652 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 397,312, Length: 4,096"
"1:06:26.9126768 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 401,408, Length: 4,096"
"1:06:26.9126964 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 405,504, Length: 4,096"
"1:06:26.9127062 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 409,600, Length: 4,096"
"1:06:26.9127161 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 413,696, Length: 4,096"
"1:06:26.9127259 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 417,792, Length: 4,096"
"1:06:26.9127357 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 421,888, Length: 4,096"
"1:06:26.9127460 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 425,984, Length: 4,096"
"1:06:26.9127553 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 430,080, Length: 4,096"
"1:06:26.9127652 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 434,176, Length: 4,096"
"1:06:26.9127803 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 438,272, Length: 4,096"
"1:06:26.9127901 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 442,368, Length: 4,096"
"1:06:26.9128000 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 446,464, Length: 4,096"
"1:06:26.9128102 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 450,560, Length: 4,096"
"1:06:26.9128200 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 454,656, Length: 4,096"
"1:06:26.9128299 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 458,752, Length: 4,096"
"1:06:26.9128718 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 462,848, Length: 4,096"
"1:06:26.9128830 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 466,944, Length: 4,096"
"1:06:26.9129280 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 471,040, Length: 4,096"
"1:06:26.9129499 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 475,136, Length: 4,096"
"1:06:26.9129619 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 479,232, Length: 4,096"
"1:06:26.9129740 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 483,328, Length: 4,096"
"1:06:26.9129860 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 487,424, Length: 4,096"
"1:06:26.9129981 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 491,520, Length: 4,096"
"1:06:26.9130101 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 495,616, Length: 4,096"
"1:06:26.9130226 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 499,712, Length: 4,096"
"1:06:26.9130342 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 503,808, Length: 4,096"
"1:06:26.9130467 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 507,904, Length: 4,096"
"1:06:26.9130583 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 512,000, Length: 4,096"
"1:06:26.9130704 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 516,096, Length: 4,096"
"1:06:26.9130824 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 520,192, Length: 4,096"
"1:06:26.9130945 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 524,288, Length: 4,096"
"1:06:26.9131329 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 528,384, Length: 4,096"
"1:06:26.9131454 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 532,480, Length: 4,096"
"1:06:26.9131578 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 536,576, Length: 4,096"
"1:06:26.9131699 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 540,672, Length: 4,096"
"1:06:26.9131815 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 544,768, Length: 4,096"
"1:06:26.9131935 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 548,864, Length: 4,096"
"1:06:26.9132051 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 552,960, Length: 4,096"
"1:06:26.9132168 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 557,056, Length: 4,096"
"1:06:26.9132284 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 561,152, Length: 4,096"
"1:06:26.9132404 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 565,248, Length: 4,096"
"1:06:26.9132525 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 569,344, Length: 4,096"
"1:06:26.9132641 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 573,440, Length: 4,096"
"1:06:26.9132757 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 577,536, Length: 4,096"
"1:06:26.9132877 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 581,632, Length: 4,096"
"1:06:26.9133145 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 585,728, Length: 4,096"
"1:06:26.9133274 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 589,824, Length: 4,096"
"1:06:26.9133703 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 593,920, Length: 4,096"
"1:06:26.9134332 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 598,016, Length: 4,096"
"1:06:26.9134466 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 602,112, Length: 4,096"
"1:06:26.9134600 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 606,208, Length: 4,096"
"1:06:26.9134720 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 610,304, Length: 4,096"
"1:06:26.9134845 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 614,400, Length: 4,096"
"1:06:26.9135023 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 618,496, Length: 4,096"
"1:06:26.9135139 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 622,592, Length: 4,096"
"1:06:26.9135260 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 626,688, Length: 4,096"
"1:06:26.9135380 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 630,784, Length: 4,096"
"1:06:26.9135496 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 634,880, Length: 4,096"
"1:06:26.9135617 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 638,976, Length: 4,096"
"1:06:26.9135737 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 643,072, Length: 4,096"
"1:06:26.9135853 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 647,168, Length: 4,096"
"1:06:26.9135974 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 651,264, Length: 4,096"
"1:06:26.9136094 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 655,360, Length: 4,096"
"1:06:26.9136447 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 659,456, Length: 4,096"
"1:06:26.9136572 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 663,552, Length: 4,096"
"1:06:26.9136688 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 667,648, Length: 4,096"
"1:06:26.9136808 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 671,744, Length: 4,096"
"1:06:26.9136924 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 675,840, Length: 4,096"
"1:06:26.9137040 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 679,936, Length: 4,096"
"1:06:26.9137157 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 684,032, Length: 4,096"
"1:06:26.9137273 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 688,128, Length: 4,096"
"1:06:26.9137389 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 692,224, Length: 4,096"
"1:06:26.9137505 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 696,320, Length: 4,096"
"1:06:26.9137625 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 700,416, Length: 4,096"
"1:06:26.9137746 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 704,512, Length: 4,096"
"1:06:26.9137862 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 708,608, Length: 4,096"
"1:06:26.9137978 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 712,704, Length: 4,096"
"1:06:26.9138098 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 716,800, Length: 4,096"
"1:06:26.9138214 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 720,896, Length: 4,096"
"1:06:26.9138709 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 724,992, Length: 4,096"
"1:06:26.9138839 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 729,088, Length: 4,096"
"1:06:26.9138959 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 733,184, Length: 4,096"
"1:06:26.9139236 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 737,280, Length: 4,096"
"1:06:26.9139361 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 741,376, Length: 4,096"
"1:06:26.9139481 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 745,472, Length: 4,096"
"1:06:26.9139687 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 749,568, Length: 4,096"
"1:06:26.9139789 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 753,664, Length: 4,096"
"1:06:26.9139892 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 757,760, Length: 4,096"
"1:06:26.9139990 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 761,856, Length: 4,096"
"1:06:26.9140093 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\adksetup.exe","SUCCESS","Offset: 765,952, Length: 4,096"
